TIME_M,EVENT
1706781726.800000,2.000000
1706781729.810000,2.000000
1706781732.800000,2.000000
1706781735.810000,3.000000
1706781738.840000,3.000000
1706781741.860000,2.000000
1706781744.850000,3.000000
1706781747.800000,2.000000
1706781750.800000,3.000000
1706781753.800000,2.000000
1706781756.800000,3.000000
1706781759.810000,2.000000
1706781762.860000,3.000000
1706781765.810000,2.000000
1706781768.800000,2.000000
1706781771.800000,2.000000
1706781774.810000,2.000000
1706781777.860000,2.000000
1706781780.810000,3.000000
1706781783.870000,2.000000
1706781786.860000,2.000000
1706781789.850000,3.000000
1706781792.820000,2.000000
1706781795.860000,3.000000
1706781798.800000,2.000000
1706781801.800000,2.000000
1706781804.830000,3.000000
1706781807.800000,3.000000
1706781810.850000,3.000000
1706781813.840000,2.000000
1706781816.800000,2.000000
1706781819.800000,3.000000
1706781822.800000,3.000000
1706781825.800000,3.000000
1706781828.810000,3.000000
1706781831.870000,3.000000
1706781834.830000,3.000000
1706781837.800000,3.000000
1706781840.800000,3.000000
1706781843.810000,2.000000
1706781846.800000,3.000000
1706781849.830000,3.000000
1706781852.820000,3.000000
1706781855.800000,2.000000
1706781858.870000,3.000000
1706781861.800000,3.000000
1706781864.800000,3.000000
1706781867.810000,3.000000
1706781870.800000,3.000000
1706781873.850000,3.000000
1706781876.860000,3.000000
1706781879.800000,3.000000
1706781882.800000,3.000000
1706781885.800000,3.000000
1706781888.810000,3.000000
1706781891.800000,3.000000
1706781894.800000,2.000000
1706781897.810000,3.000000
1706781900.800000,2.000000
1706781903.810000,2.000000
1706781906.830000,2.000000
1706781909.810000,3.000000
1706781912.810000,2.000000
1706781915.800000,2.000000
1706781918.810000,2.000000
1706781921.810000,2.000000
1706781924.830000,3.000000
1706781927.840000,2.000000
1706781930.810000,2.000000
1706781933.800000,3.000000
1706781936.800000,2.000000
1706781939.800000,3.000000
1706781942.800000,3.000000
1706781945.810000,3.000000
1706781948.800000,3.000000
1706781951.810000,2.000000
1706781954.810000,3.000000
1706781957.830000,3.000000
1706781960.880000,3.000000
1706781963.840000,2.000000
1706781966.810000,3.000000
1706781969.800000,2.000000
1706781972.840000,3.000000
1706781975.820000,2.000000
1706781978.800000,3.000000
1706781981.800000,2.000000
1706781984.800000,2.000000
1706781987.800000,1.000000
1706781990.800000,2.000000
1706781993.800000,2.000000
1706781996.800000,2.000000
1706781999.800000,3.000000
1706782002.810000,2.000000
1706782005.800000,2.000000
1706782008.840000,3.000000
1706782011.830000,3.000000
1706782014.810000,2.000000
1706782017.850000,2.000000
1706782020.800000,3.000000
1706782023.800000,3.000000
1706782026.870000,3.000000
1706782029.800000,3.000000
1706782032.810000,2.000000
1706782035.800000,2.000000
1706782038.830000,2.000000
1706782041.820000,2.000000
1706782044.800000,2.000000
1706782047.840000,3.000000
1706782050.810000,2.000000
1706782053.800000,3.000000
1706782056.820000,2.000000
1706782059.820000,2.000000
1706782062.830000,3.000000
1706782065.800000,3.000000
1706782068.810000,3.000000
1706782071.820000,3.000000
1706782074.850000,2.000000
1706782077.820000,2.000000
1706782080.810000,3.000000
1706782083.810000,2.000000
1706782086.800000,3.000000
1706782089.800000,3.000000
1706782092.800000,3.000000
1706782095.830000,2.000000
1706782098.800000,3.000000
1706782101.810000,3.000000
1706782104.810000,3.000000
1706782107.810000,2.000000
1706782110.860000,3.000000
1706782113.800000,2.000000
1706782116.800000,3.000000
1706782119.810000,3.000000
1706782122.850000,3.000000
1706782125.880000,3.000000
1706782128.810000,2.000000
1706782131.800000,3.000000
1706782134.820000,3.000000
1706782137.810000,2.000000
1706782140.800000,2.000000
1706782143.820000,1.000000
1706782146.820000,2.000000
1706782149.800000,3.000000
1706782152.800000,2.000000
1706782155.880000,2.000000
1706782158.810000,3.000000
1706782161.800000,2.000000
1706782164.860000,2.000000
1706782167.800000,3.000000
1706782170.860000,2.000000
1706782173.800000,2.000000
1706782176.810000,3.000000
1706782179.800000,3.000000
1706782182.800000,3.000000
1706782185.810000,2.000000
1706782188.800000,3.000000
1706782191.800000,2.000000
1706782194.810000,3.000000
1706782197.830000,3.000000
1706782200.800000,2.000000
1706782203.810000,3.000000
1706782206.810000,3.000000
1706782209.850000,3.000000
1706782212.830000,3.000000
1706782215.800000,2.000000
1706782218.830000,2.000000
1706782221.800000,2.000000
1706782224.850000,2.000000
1706782227.800000,2.000000
1706782230.810000,2.000000
1706782233.800000,2.000000
1706782236.800000,3.000000
1706782239.800000,2.000000
1706782242.800000,3.000000
1706782245.800000,2.000000
1706782248.800000,3.000000
1706782251.800000,2.000000
1706782254.800000,2.000000
1706782257.850000,2.000000
1706782260.810000,2.000000
1706782263.800000,3.000000
1706782266.800000,3.000000
1706782269.800000,3.000000
1706782272.820000,2.000000
1706782275.800000,2.000000
1706782278.810000,2.000000
1706782281.810000,3.000000
1706782284.840000,2.000000
1706782287.800000,3.000000
1706782290.800000,3.000000
1706782293.810000,3.000000
1706782296.860000,2.000000
1706782299.810000,3.000000
1706782302.800000,3.000000
1706782305.810000,3.000000
1706782308.820000,3.000000
1706782311.800000,2.000000
1706782314.800000,2.000000
1706782317.800000,3.000000
1706782320.800000,2.000000
1706782323.800000,2.000000
